Time,EventID,Description,Computer,Account,SourceIP
2026-03-16 21:33:23.734581,4672,Privilege escalation,DC05,user95@domain.local,192.168.32.119
2026-03-13 03:33:23.734581,4768,Kerberos TGT request,DC01,user45@domain.local,192.168.13.163
2026-03-11 09:33:23.734581,4625,Failed login (brute-force),DC03,user91@domain.local,192.168.28.71
2026-03-11 05:33:23.734581,4625,Failed login (brute-force),DC05,user42@domain.local,192.168.34.198
2026-03-12 08:33:23.734581,1102,Security log cleared,DC05,user98@corp.net,192.168.24.153
2026-03-15 01:33:23.734581,1102,Security log cleared,DC05,user43@corp.net,192.168.28.249
2026-03-12 00:33:23.734581,4719,Audit policy change,DC02,user89@corp.net,192.168.33.230
2026-03-13 17:33:23.734581,4624,Suspicious login,DC04,user91@domain.local,192.168.25.9
2026-03-15 06:33:23.734581,4672,Privilege escalation,DC05,user100@corp.net,192.168.50.154
2026-03-11 15:33:23.734581,4625,Failed login (brute-force),DC04,user14@domain.local,192.168.19.8
2026-03-15 23:33:23.734581,4624,Suspicious login,DC05,user13@domain.local,192.168.18.103
2026-03-17 00:33:23.734581,4624,Suspicious login,DC04,user73@domain.local,192.168.31.71
2026-03-14 00:33:23.734581,4648,RunAs explicit credentials,DC01,user12@corp.net,192.168.13.239
2026-03-14 15:33:23.734581,4625,Failed login (brute-force),DC04,user69@corp.net,192.168.35.216
2026-03-11 07:33:23.734581,4673,Privileged service call,DC01,user77@corp.net,192.168.35.30
2026-03-16 17:33:23.734581,4648,RunAs explicit credentials,DC01,user51@corp.net,192.168.44.105
2026-03-11 18:33:23.734581,4625,Failed login (brute-force),DC02,user7@domain.local,192.168.19.246
2026-03-12 23:33:23.734581,4624,Suspicious login,DC05,user23@corp.net,192.168.13.65
2026-03-15 14:33:23.734581,4719,Audit policy change,DC05,user83@corp.net,192.168.27.69
2026-03-11 12:33:23.734581,4672,Privilege escalation,DC02,user42@domain.local,192.168.30.240
2026-03-11 15:33:23.734581,4719,Audit policy change,DC05,user85@corp.net,192.168.42.224
2026-03-11 21:33:23.734581,4672,Privilege escalation,DC01,user53@corp.net,192.168.25.179
2026-03-13 18:33:23.734581,4672,Privilege escalation,DC02,user1@domain.local,192.168.16.55
2026-03-13 01:33:23.734581,4672,Privilege escalation,DC04,user45@corp.net,192.168.32.226
2026-03-12 17:33:23.734581,4624,Suspicious login,DC04,user14@domain.local,192.168.33.113
2026-03-11 01:33:23.734581,4625,Failed login (brute-force),DC02,user33@corp.net,192.168.50.132
2026-03-10 18:33:23.734581,1102,Security log cleared,DC04,user8@domain.local,192.168.29.96
2026-03-11 18:33:23.734581,4624,Suspicious login,DC05,user96@corp.net,192.168.15.248
2026-03-14 15:33:23.734581,4624,Suspicious login,DC05,user53@domain.local,192.168.14.210
2026-03-13 18:33:23.734581,4625,Failed login (brute-force),DC04,user15@domain.local,192.168.38.95
2026-03-11 14:33:23.734581,4624,Suspicious login,DC01,user71@corp.net,192.168.42.255
2026-03-16 21:33:23.734581,4719,Audit policy change,DC04,user52@domain.local,192.168.13.100
2026-03-10 22:33:23.734581,4625,Failed login (brute-force),DC03,user91@domain.local,192.168.23.145
2026-03-11 11:33:23.734581,4625,Failed login (brute-force),DC01,user74@domain.local,192.168.32.71
2026-03-11 03:33:23.734581,4672,Privilege escalation,DC03,user24@domain.local,192.168.17.52
2026-03-11 08:33:23.734581,4672,Privilege escalation,DC01,user68@domain.local,192.168.19.157
2026-03-15 19:33:23.734581,4625,Failed login (brute-force),DC01,user97@domain.local,192.168.26.63
2026-03-15 21:33:23.734581,4674,SID history added,DC05,user84@corp.net,192.168.38.63
2026-03-15 13:33:23.734581,4648,RunAs explicit credentials,DC05,user44@domain.local,192.168.12.14
2026-03-13 09:33:23.734581,4624,Suspicious login,DC02,user34@domain.local,192.168.38.239
2026-03-16 17:33:23.734581,4719,Audit policy change,DC05,user62@domain.local,192.168.45.249
2026-03-10 21:33:23.734581,4625,Failed login (brute-force),DC01,user58@domain.local,192.168.45.223
2026-03-14 07:33:23.734581,4625,Failed login (brute-force),DC04,user99@corp.net,192.168.34.178
2026-03-15 22:33:23.734581,4625,Failed login (brute-force),DC01,user15@corp.net,192.168.50.148
2026-03-14 20:33:23.734581,4624,Suspicious login,DC05,user55@corp.net,192.168.10.159
2026-03-11 05:33:23.734581,1102,Security log cleared,DC01,user9@corp.net,192.168.49.195
2026-03-16 20:33:23.734581,4625,Failed login (brute-force),DC03,user59@corp.net,192.168.42.27
2026-03-14 23:33:23.734581,4624,Suspicious login,DC04,user44@domain.local,192.168.37.67
2026-03-12 16:33:23.734581,5145,Network share access,DC03,user26@corp.net,192.168.28.110
2026-03-15 19:33:23.734581,4768,Kerberos TGT request,DC03,user44@corp.net,192.168.12.102
2026-03-12 02:33:23.734581,4625,Failed login (brute-force),DC05,user37@corp.net,192.168.26.126
2026-03-11 00:33:23.734581,4625,Failed login (brute-force),DC01,user7@corp.net,192.168.15.86
2026-03-11 20:33:23.734581,4672,Privilege escalation,DC04,user35@corp.net,192.168.44.62
2026-03-16 13:33:23.734581,4625,Failed login (brute-force),DC03,user95@corp.net,192.168.45.58
2026-03-11 07:33:23.734581,4648,RunAs explicit credentials,DC03,user23@domain.local,192.168.45.229
2026-03-12 14:33:23.734581,1102,Security log cleared,DC01,user72@corp.net,192.168.38.36
2026-03-11 15:33:23.734581,4624,Suspicious login,DC02,user62@domain.local,192.168.28.58
2026-03-11 14:33:23.734581,4674,SID history added,DC02,user96@corp.net,192.168.26.88
2026-03-16 07:33:23.734581,4672,Privilege escalation,DC01,user6@domain.local,192.168.15.195
2026-03-16 18:33:23.734581,4625,Failed login (brute-force),DC04,user95@domain.local,192.168.13.145
2026-03-16 06:33:23.734581,4625,Failed login (brute-force),DC01,user73@domain.local,192.168.23.80
2026-03-15 18:33:23.734581,4625,Failed login (brute-force),DC02,user70@domain.local,192.168.47.231
2026-03-12 11:33:23.734581,4625,Failed login (brute-force),DC05,user46@corp.net,192.168.24.161
2026-03-13 07:33:23.734581,4624,Suspicious login,DC03,user41@corp.net,192.168.17.24
2026-03-14 08:33:23.734581,4625,Failed login (brute-force),DC04,user16@corp.net,192.168.38.241
2026-03-10 17:33:23.734581,4719,Audit policy change,DC04,user16@corp.net,192.168.45.54
2026-03-17 02:33:23.734581,4672,Privilege escalation,DC04,user12@domain.local,192.168.50.23
2026-03-13 04:33:23.734581,4625,Failed login (brute-force),DC01,user74@corp.net,192.168.31.32
2026-03-13 11:33:23.734581,4624,Suspicious login,DC04,user83@domain.local,192.168.21.251
2026-03-13 12:33:23.734581,4719,Audit policy change,DC02,user84@corp.net,192.168.47.55
2026-03-14 18:33:23.734581,4625,Failed login (brute-force),DC01,user59@domain.local,192.168.27.203
2026-03-10 14:33:23.734581,4625,Failed login (brute-force),DC04,user50@corp.net,192.168.50.166
2026-03-11 07:33:23.734581,4672,Privilege escalation,DC02,user87@corp.net,192.168.34.249
2026-03-12 05:33:23.734581,4625,Failed login (brute-force),DC02,user5@domain.local,192.168.38.183
2026-03-12 12:33:23.734581,4624,Suspicious login,DC05,user72@domain.local,192.168.37.106
2026-03-12 14:33:23.734581,4719,Audit policy change,DC04,user77@domain.local,192.168.40.36
2026-03-16 12:33:23.734581,4624,Suspicious login,DC02,user42@corp.net,192.168.43.225
2026-03-12 14:33:23.734581,4648,RunAs explicit credentials,DC03,user73@corp.net,192.168.31.168
2026-03-15 15:33:23.734581,4674,SID history added,DC02,user28@domain.local,192.168.38.20
2026-03-12 12:33:23.734581,4625,Failed login (brute-force),DC05,user75@corp.net,192.168.33.226
2026-03-11 11:33:23.734581,4624,Suspicious login,DC04,user4@domain.local,192.168.20.77
2026-03-13 11:33:23.734581,4719,Audit policy change,DC04,user68@corp.net,192.168.41.122
2026-03-11 13:33:23.734581,4625,Failed login (brute-force),DC05,user20@corp.net,192.168.20.12
2026-03-15 03:33:23.734581,4625,Failed login (brute-force),DC03,user35@domain.local,192.168.14.141
2026-03-15 13:33:23.734581,4719,Audit policy change,DC02,user62@corp.net,192.168.18.200
2026-03-17 00:33:23.734581,4625,Failed login (brute-force),DC04,user98@corp.net,192.168.22.175
2026-03-11 14:33:23.734581,4624,Suspicious login,DC01,user97@domain.local,192.168.17.117
2026-03-15 16:33:23.734581,4624,Suspicious login,DC02,user98@domain.local,192.168.38.89
2026-03-11 05:33:23.734581,4719,Audit policy change,DC05,user84@corp.net,192.168.38.237
2026-03-16 19:33:23.734581,4625,Failed login (brute-force),DC02,user60@corp.net,192.168.31.171
2026-03-15 04:33:23.734581,4624,Suspicious login,DC03,user44@domain.local,192.168.46.41
2026-03-13 14:33:23.734581,4672,Privilege escalation,DC04,user18@domain.local,192.168.44.18
2026-03-16 20:33:23.734581,4625,Failed login (brute-force),DC03,user49@corp.net,192.168.38.25
2026-03-11 11:33:23.734581,4624,Suspicious login,DC02,user70@corp.net,192.168.42.95
2026-03-11 18:33:23.734581,4624,Suspicious login,DC03,user73@domain.local,192.168.36.101
2026-03-15 16:33:23.734581,4673,Privileged service call,DC02,user1@corp.net,192.168.21.72
2026-03-12 22:33:23.734581,4625,Failed login (brute-force),DC02,user63@corp.net,192.168.26.87
2026-03-15 09:33:23.734581,4624,Suspicious login,DC01,user20@domain.local,192.168.36.254
2026-03-11 17:33:23.734581,4625,Failed login (brute-force),DC02,user70@corp.net,192.168.11.40
2026-03-11 05:33:23.734581,1102,Security log cleared,DC04,user46@domain.local,192.168.35.186
2026-03-15 14:33:23.734581,4624,Suspicious login,DC01,user5@corp.net,192.168.31.3
2026-03-12 15:33:23.734581,4625,Failed login (brute-force),DC02,user40@domain.local,192.168.47.9
2026-03-15 00:33:23.734581,4719,Audit policy change,DC04,user15@domain.local,192.168.10.139
2026-03-14 04:33:23.734581,4625,Failed login (brute-force),DC03,user100@domain.local,192.168.46.32
2026-03-14 10:33:23.734581,4719,Audit policy change,DC03,user84@corp.net,192.168.22.105
2026-03-14 07:33:23.734581,4673,Privileged service call,DC01,user72@corp.net,192.168.28.136
2026-03-14 17:33:23.734581,4625,Failed login (brute-force),DC03,user76@corp.net,192.168.49.71
2026-03-17 06:33:23.734581,1102,Security log cleared,DC01,user18@corp.net,192.168.21.166
2026-03-13 01:33:23.734581,4625,Failed login (brute-force),DC04,user3@corp.net,192.168.44.18
2026-03-16 02:33:23.734581,4624,Suspicious login,DC04,user96@corp.net,192.168.16.85
2026-03-14 21:33:23.734581,4624,Suspicious login,DC04,user89@domain.local,192.168.15.184
2026-03-13 10:33:23.734581,4625,Failed login (brute-force),DC04,user26@corp.net,192.168.42.70
2026-03-16 02:33:23.734581,4625,Failed login (brute-force),DC04,user81@domain.local,192.168.12.194
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC02,user24@domain.local,192.168.26.53
2026-03-16 22:33:23.734581,4672,Privilege escalation,DC02,user21@domain.local,192.168.11.91
2026-03-16 02:33:23.734581,4625,Failed login (brute-force),DC02,user31@domain.local,192.168.38.216
2026-03-12 11:33:23.734581,4624,Suspicious login,DC03,user89@domain.local,192.168.36.162
2026-03-17 07:33:23.734581,4624,Suspicious login,DC02,user5@corp.net,192.168.33.206
2026-03-13 16:33:23.734581,4719,Audit policy change,DC04,user12@domain.local,192.168.11.104
2026-03-11 01:33:23.734581,4624,Suspicious login,DC02,user89@domain.local,192.168.25.97
2026-03-13 07:33:23.734581,1102,Security log cleared,DC05,user42@corp.net,192.168.14.82
2026-03-11 09:33:23.734581,4672,Privilege escalation,DC05,user48@corp.net,192.168.14.41
2026-03-11 12:33:23.734581,4624,Suspicious login,DC01,user59@domain.local,192.168.15.51
2026-03-12 12:33:23.734581,4625,Failed login (brute-force),DC04,user8@domain.local,192.168.43.66
2026-03-15 13:33:23.734581,4719,Audit policy change,DC02,user39@corp.net,192.168.40.184
2026-03-17 06:33:23.734581,4673,Privileged service call,DC01,user3@corp.net,192.168.28.16
2026-03-12 02:33:23.734581,4625,Failed login (brute-force),DC02,user31@domain.local,192.168.38.184
2026-03-17 07:33:23.734581,5145,Network share access,DC04,user93@domain.local,192.168.33.253
2026-03-16 14:33:23.734581,4624,Suspicious login,DC05,user10@domain.local,192.168.19.4
2026-03-14 19:33:23.734581,4624,Suspicious login,DC04,user80@domain.local,192.168.47.33
2026-03-17 02:33:23.734581,4672,Privilege escalation,DC01,user82@domain.local,192.168.22.114
2026-03-16 00:33:23.734581,4624,Suspicious login,DC03,user52@domain.local,192.168.49.114
2026-03-16 10:33:23.734581,4719,Audit policy change,DC04,user74@domain.local,192.168.18.236
2026-03-10 23:33:23.734581,4719,Audit policy change,DC02,user22@corp.net,192.168.49.111
2026-03-16 07:33:23.734581,4625,Failed login (brute-force),DC02,user32@corp.net,192.168.24.38
2026-03-10 16:33:23.734581,4719,Audit policy change,DC01,user59@domain.local,192.168.27.24
2026-03-12 15:33:23.734581,4673,Privileged service call,DC03,user24@corp.net,192.168.21.137
2026-03-15 22:33:23.734581,4624,Suspicious login,DC02,user12@domain.local,192.168.35.109
2026-03-11 06:33:23.734581,4624,Suspicious login,DC04,user58@corp.net,192.168.47.29
2026-03-15 15:33:23.734581,4624,Suspicious login,DC04,user48@domain.local,192.168.26.229
2026-03-16 00:33:23.734581,4624,Suspicious login,DC05,user66@domain.local,192.168.33.79
2026-03-13 09:33:23.734581,4624,Suspicious login,DC01,user36@corp.net,192.168.35.228
2026-03-12 16:33:23.734581,4624,Suspicious login,DC02,user65@corp.net,192.168.43.55
2026-03-12 11:33:23.734581,4672,Privilege escalation,DC01,user70@domain.local,192.168.12.172
2026-03-12 20:33:23.734581,4625,Failed login (brute-force),DC02,user18@domain.local,192.168.30.213
2026-03-12 23:33:23.734581,4624,Suspicious login,DC03,user68@domain.local,192.168.26.138
2026-03-17 03:33:23.734581,4625,Failed login (brute-force),DC01,user25@corp.net,192.168.29.133
2026-03-16 14:33:23.734581,5145,Network share access,DC03,user94@corp.net,192.168.41.164
2026-03-17 05:33:23.734581,1102,Security log cleared,DC01,user16@domain.local,192.168.26.228
2026-03-16 09:33:23.734581,4672,Privilege escalation,DC04,user4@domain.local,192.168.37.180
2026-03-13 02:33:23.734581,4624,Suspicious login,DC02,user3@corp.net,192.168.11.69
2026-03-13 00:33:23.734581,4625,Failed login (brute-force),DC02,user51@corp.net,192.168.10.149
2026-03-12 08:33:23.734581,4624,Suspicious login,DC02,user30@corp.net,192.168.18.231
2026-03-17 05:33:23.734581,4719,Audit policy change,DC04,user52@corp.net,192.168.23.224
2026-03-15 00:33:23.734581,4719,Audit policy change,DC03,user18@domain.local,192.168.33.58
2026-03-16 19:33:23.734581,4719,Audit policy change,DC05,user1@corp.net,192.168.25.42
2026-03-16 00:33:23.734581,4624,Suspicious login,DC04,user94@domain.local,192.168.49.63
2026-03-15 16:33:23.734581,4624,Suspicious login,DC01,user99@domain.local,192.168.11.40
2026-03-14 01:33:23.734581,4674,SID history added,DC01,user67@corp.net,192.168.32.186
2026-03-16 13:33:23.734581,4625,Failed login (brute-force),DC05,user5@corp.net,192.168.12.168
2026-03-16 19:33:23.734581,4674,SID history added,DC05,user73@domain.local,192.168.10.27
2026-03-17 03:33:23.734581,4624,Suspicious login,DC04,user31@domain.local,192.168.37.201
2026-03-14 02:33:23.734581,4673,Privileged service call,DC01,user63@corp.net,192.168.38.255
2026-03-17 00:33:23.734581,4648,RunAs explicit credentials,DC05,user84@corp.net,192.168.46.216
2026-03-14 13:33:23.734581,1102,Security log cleared,DC03,user46@corp.net,192.168.45.230
2026-03-11 23:33:23.734581,4625,Failed login (brute-force),DC05,user67@corp.net,192.168.20.216
2026-03-16 04:33:23.734581,4625,Failed login (brute-force),DC04,user50@corp.net,192.168.26.160
2026-03-11 18:33:23.734581,4719,Audit policy change,DC04,user17@domain.local,192.168.12.51
2026-03-11 01:33:23.734581,4625,Failed login (brute-force),DC05,user92@corp.net,192.168.39.143
2026-03-14 14:33:23.734581,4672,Privilege escalation,DC02,user18@domain.local,192.168.28.88
2026-03-11 01:33:23.734581,4719,Audit policy change,DC02,user69@corp.net,192.168.32.39
2026-03-15 14:33:23.734581,4625,Failed login (brute-force),DC02,user34@corp.net,192.168.20.44
2026-03-15 10:33:23.734581,4672,Privilege escalation,DC02,user22@domain.local,192.168.50.14
2026-03-10 18:33:23.734581,4624,Suspicious login,DC02,user94@domain.local,192.168.33.155
2026-03-12 23:33:23.734581,4624,Suspicious login,DC04,user82@domain.local,192.168.49.224
2026-03-14 06:33:23.734581,4624,Suspicious login,DC02,user57@corp.net,192.168.25.4
2026-03-16 04:33:23.734581,4648,RunAs explicit credentials,DC02,user35@corp.net,192.168.30.118
2026-03-11 19:33:23.734581,4624,Suspicious login,DC02,user56@corp.net,192.168.48.214
2026-03-12 13:33:23.734581,4672,Privilege escalation,DC05,user97@corp.net,192.168.50.77
2026-03-13 03:33:23.734581,4672,Privilege escalation,DC02,user49@corp.net,192.168.28.165
2026-03-13 01:33:23.734581,4625,Failed login (brute-force),DC03,user80@corp.net,192.168.42.68
2026-03-13 17:33:23.734581,4674,SID history added,DC01,user71@domain.local,192.168.30.163
2026-03-17 02:33:23.734581,4625,Failed login (brute-force),DC05,user11@corp.net,192.168.20.153
2026-03-15 01:33:23.734581,4648,RunAs explicit credentials,DC04,user41@domain.local,192.168.12.220
2026-03-11 05:33:23.734581,1102,Security log cleared,DC01,user35@corp.net,192.168.34.96
2026-03-16 12:33:23.734581,4625,Failed login (brute-force),DC02,user38@corp.net,192.168.50.253
2026-03-13 15:33:23.734581,4624,Suspicious login,DC04,user99@domain.local,192.168.47.115
2026-03-15 22:33:23.734581,4672,Privilege escalation,DC05,user38@domain.local,192.168.25.226
2026-03-12 10:33:23.734581,4624,Suspicious login,DC02,user69@corp.net,192.168.26.22
2026-03-15 01:33:23.734581,4625,Failed login (brute-force),DC01,user3@domain.local,192.168.36.165
2026-03-16 10:33:23.734581,4625,Failed login (brute-force),DC01,user42@domain.local,192.168.44.184
2026-03-17 07:33:23.734581,4624,Suspicious login,DC04,user99@domain.local,192.168.34.67
2026-03-13 05:33:23.734581,4672,Privilege escalation,DC05,user4@corp.net,192.168.45.64
2026-03-16 02:33:23.734581,4624,Suspicious login,DC01,user12@domain.local,192.168.28.1
2026-03-13 21:33:23.734581,4672,Privilege escalation,DC05,user10@domain.local,192.168.28.251
2026-03-11 07:33:23.734581,4625,Failed login (brute-force),DC01,user65@domain.local,192.168.43.98
2026-03-11 23:33:23.734581,4719,Audit policy change,DC01,user94@corp.net,192.168.28.119
